,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
66295,2020,TEXAS,TX,PECOS,48371.0,US PRESIDENT,OTHER,OTHER,0,4668,20220315,TOTAL
66296,2020,TEXAS,TX,PECOS,48371.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3215,4668,20220315,TOTAL
66297,2020,TEXAS,TX,POLK,48373.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5387,24186,20220315,TOTAL
66298,2020,TEXAS,TX,POLK,48373.0,US PRESIDENT,OTHER,GREEN,50,24186,20220315,TOTAL
66299,2020,TEXAS,TX,POLK,48373.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,171,24186,20220315,TOTAL
66300,2020,TEXAS,TX,POLK,48373.0,US PRESIDENT,OTHER,OTHER,5,24186,20220315,TOTAL
66301,2020,TEXAS,TX,POLK,48373.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18573,24186,20220315,TOTAL
66302,2020,TEXAS,TX,POTTER,48375.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9921,33337,20220315,TOTAL
66303,2020,TEXAS,TX,POTTER,48375.0,US PRESIDENT,OTHER,GREEN,126,33337,20220315,TOTAL
66304,2020,TEXAS,TX,POTTER,48375.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,454,33337,20220315,TOTAL
66305,2020,TEXAS,TX,POTTER,48375.0,US PRESIDENT,OTHER,OTHER,16,33337,20220315,TOTAL
66306,2020,TEXAS,TX,POTTER,48375.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22820,33337,20220315,TOTAL
66307,2020,TEXAS,TX,PRESIDIO,48377.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1463,2217,20220315,TOTAL
66308,2020,TEXAS,TX,PRESIDIO,48377.0,US PRESIDENT,OTHER,GREEN,12,2217,20220315,TOTAL
66309,2020,TEXAS,TX,PRESIDIO,48377.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,21,2217,20220315,TOTAL
66310,2020,TEXAS,TX,PRESIDIO,48377.0,US PRESIDENT,OTHER,OTHER,0,2217,20220315,TOTAL
66311,2020,TEXAS,TX,PRESIDIO,48377.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,721,2217,20220315,TOTAL
66312,2020,TEXAS,TX,RAINS,48379.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,842,6053,20220315,TOTAL
66313,2020,TEXAS,TX,RAINS,48379.0,US PRESIDENT,OTHER,GREEN,13,6053,20220315,TOTAL
66314,2020,TEXAS,TX,RAINS,48379.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,43,6053,20220315,TOTAL
66315,2020,TEXAS,TX,RAINS,48379.0,US PRESIDENT,OTHER,OTHER,0,6053,20220315,TOTAL
66316,2020,TEXAS,TX,RAINS,48379.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5155,6053,20220315,TOTAL
66317,2020,TEXAS,TX,RANDALL,48381.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12802,64674,20220315,TOTAL
66318,2020,TEXAS,TX,RANDALL,48381.0,US PRESIDENT,OTHER,GREEN,129,64674,20220315,TOTAL
66319,2020,TEXAS,TX,RANDALL,48381.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,910,64674,20220315,TOTAL
66320,2020,TEXAS,TX,RANDALL,48381.0,US PRESIDENT,OTHER,OTHER,37,64674,20220315,TOTAL
66321,2020,TEXAS,TX,RANDALL,48381.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50796,64674,20220315,TOTAL
66322,2020,TEXAS,TX,REAGAN,48383.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,172,1124,20220315,TOTAL
66323,2020,TEXAS,TX,REAGAN,48383.0,US PRESIDENT,OTHER,GREEN,3,1124,20220315,TOTAL
66324,2020,TEXAS,TX,REAGAN,48383.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7,1124,20220315,TOTAL
66325,2020,TEXAS,TX,REAGAN,48383.0,US PRESIDENT,OTHER,OTHER,0,1124,20220315,TOTAL
66326,2020,TEXAS,TX,REAGAN,48383.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,942,1124,20220315,TOTAL
66327,2020,TEXAS,TX,REAL,48385.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,320,1982,20220315,TOTAL
66328,2020,TEXAS,TX,REAL,48385.0,US PRESIDENT,OTHER,GREEN,5,1982,20220315,TOTAL
66329,2020,TEXAS,TX,REAL,48385.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,14,1982,20220315,TOTAL
66330,2020,TEXAS,TX,REAL,48385.0,US PRESIDENT,OTHER,OTHER,0,1982,20220315,TOTAL
66331,2020,TEXAS,TX,REAL,48385.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1643,1982,20220315,TOTAL
66332,2020,TEXAS,TX,RED RIVER,48387.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1246,5806,20220315,TOTAL
66333,2020,TEXAS,TX,RED RIVER,48387.0,US PRESIDENT,OTHER,GREEN,7,5806,20220315,TOTAL
66334,2020,TEXAS,TX,RED RIVER,48387.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,36,5806,20220315,TOTAL
66335,2020,TEXAS,TX,RED RIVER,48387.0,US PRESIDENT,OTHER,OTHER,0,5806,20220315,TOTAL
66336,2020,TEXAS,TX,RED RIVER,48387.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4517,5806,20220315,TOTAL
66337,2020,TEXAS,TX,REEVES,48389.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1395,3689,20220315,TOTAL
66338,2020,TEXAS,TX,REEVES,48389.0,US PRESIDENT,OTHER,GREEN,8,3689,20220315,TOTAL
66339,2020,TEXAS,TX,REEVES,48389.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,30,3689,20220315,TOTAL
66340,2020,TEXAS,TX,REEVES,48389.0,US PRESIDENT,OTHER,OTHER,2,3689,20220315,TOTAL
66341,2020,TEXAS,TX,REEVES,48389.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2254,3689,20220315,TOTAL
66342,2020,TEXAS,TX,REFUGIO,48391.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1108,3366,20220315,TOTAL
66343,2020,TEXAS,TX,REFUGIO,48391.0,US PRESIDENT,OTHER,GREEN,21,3366,20220315,TOTAL
66344,2020,TEXAS,TX,REFUGIO,48391.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,26,3366,20220315,TOTAL
66345,2020,TEXAS,TX,REFUGIO,48391.0,US PRESIDENT,OTHER,OTHER,1,3366,20220315,TOTAL
66346,2020,TEXAS,TX,REFUGIO,48391.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2210,3366,20220315,TOTAL
66347,2020,TEXAS,TX,ROBERTS,48393.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17,550,20220315,TOTAL
66348,2020,TEXAS,TX,ROBERTS,48393.0,US PRESIDENT,OTHER,GREEN,0,550,20220315,TOTAL
66349,2020,TEXAS,TX,ROBERTS,48393.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4,550,20220315,TOTAL
66350,2020,TEXAS,TX,ROBERTS,48393.0,US PRESIDENT,OTHER,OTHER,0,550,20220315,TOTAL
66351,2020,TEXAS,TX,ROBERTS,48393.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,529,550,20220315,TOTAL
66352,2020,TEXAS,TX,ROBERTSON,48395.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2374,8099,20220315,TOTAL
66353,2020,TEXAS,TX,ROBERTSON,48395.0,US PRESIDENT,OTHER,GREEN,13,8099,20220315,TOTAL
66354,2020,TEXAS,TX,ROBERTSON,48395.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,66,8099,20220315,TOTAL
66355,2020,TEXAS,TX,ROBERTSON,48395.0,US PRESIDENT,OTHER,OTHER,0,8099,20220315,TOTAL
66356,2020,TEXAS,TX,ROBERTSON,48395.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5646,8099,20220315,TOTAL
66357,2020,TEXAS,TX,ROCKWALL,48397.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16412,53891,20220315,TOTAL
66358,2020,TEXAS,TX,ROCKWALL,48397.0,US PRESIDENT,OTHER,GREEN,121,53891,20220315,TOTAL
66359,2020,TEXAS,TX,ROCKWALL,48397.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,611,53891,20220315,TOTAL
66360,2020,TEXAS,TX,ROCKWALL,48397.0,US PRESIDENT,OTHER,OTHER,21,53891,20220315,TOTAL
66361,2020,TEXAS,TX,ROCKWALL,48397.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,36726,53891,20220315,TOTAL
66362,2020,TEXAS,TX,RUNNELS,48399.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,552,4409,20220315,TOTAL
66363,2020,TEXAS,TX,RUNNELS,48399.0,US PRESIDENT,OTHER,GREEN,11,4409,20220315,TOTAL
66364,2020,TEXAS,TX,RUNNELS,48399.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,39,4409,20220315,TOTAL
66365,2020,TEXAS,TX,RUNNELS,48399.0,US PRESIDENT,OTHER,OTHER,0,4409,20220315,TOTAL
66366,2020,TEXAS,TX,RUNNELS,48399.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3807,4409,20220315,TOTAL
66367,2020,TEXAS,TX,RUSK,48401.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4629,21377,20220315,TOTAL
66368,2020,TEXAS,TX,RUSK,48401.0,US PRESIDENT,OTHER,GREEN,50,21377,20220315,TOTAL
66369,2020,TEXAS,TX,RUSK,48401.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,155,21377,20220315,TOTAL
66370,2020,TEXAS,TX,RUSK,48401.0,US PRESIDENT,OTHER,OTHER,9,21377,20220315,TOTAL
66371,2020,TEXAS,TX,RUSK,48401.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16534,21377,20220315,TOTAL
66372,2020,TEXAS,TX,SABINE,48403.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,669,5491,20220315,TOTAL
66373,2020,TEXAS,TX,SABINE,48403.0,US PRESIDENT,OTHER,GREEN,7,5491,20220315,TOTAL
66374,2020,TEXAS,TX,SABINE,48403.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,27,5491,20220315,TOTAL
66375,2020,TEXAS,TX,SABINE,48403.0,US PRESIDENT,OTHER,OTHER,4,5491,20220315,TOTAL
66376,2020,TEXAS,TX,SABINE,48403.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4784,5491,20220315,TOTAL
66377,2020,TEXAS,TX,SAN AUGUSTINE,48405.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,980,4002,20220315,TOTAL
66378,2020,TEXAS,TX,SAN AUGUSTINE,48405.0,US PRESIDENT,OTHER,GREEN,2,4002,20220315,TOTAL
66379,2020,TEXAS,TX,SAN AUGUSTINE,48405.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,13,4002,20220315,TOTAL
66380,2020,TEXAS,TX,SAN AUGUSTINE,48405.0,US PRESIDENT,OTHER,OTHER,0,4002,20220315,TOTAL
66381,2020,TEXAS,TX,SAN AUGUSTINE,48405.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3007,4002,20220315,TOTAL
66382,2020,TEXAS,TX,SAN JACINTO,48407.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2337,12640,20220315,TOTAL
66383,2020,TEXAS,TX,SAN JACINTO,48407.0,US PRESIDENT,OTHER,GREEN,39,12640,20220315,TOTAL
66384,2020,TEXAS,TX,SAN JACINTO,48407.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,101,12640,20220315,TOTAL
66385,2020,TEXAS,TX,SAN JACINTO,48407.0,US PRESIDENT,OTHER,OTHER,2,12640,20220315,TOTAL
66386,2020,TEXAS,TX,SAN JACINTO,48407.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10161,12640,20220315,TOTAL
66387,2020,TEXAS,TX,SAN PATRICIO,48409.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8988,25891,20220315,TOTAL
66388,2020,TEXAS,TX,SAN PATRICIO,48409.0,US PRESIDENT,OTHER,GREEN,93,25891,20220315,TOTAL
66389,2020,TEXAS,TX,SAN PATRICIO,48409.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,291,25891,20220315,TOTAL
66390,2020,TEXAS,TX,SAN PATRICIO,48409.0,US PRESIDENT,OTHER,OTHER,3,25891,20220315,TOTAL
66391,2020,TEXAS,TX,SAN PATRICIO,48409.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16516,25891,20220315,TOTAL
66392,2020,TEXAS,TX,SAN SABA,48411.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,287,2602,20220315,TOTAL
66393,2020,TEXAS,TX,SAN SABA,48411.0,US PRESIDENT,OTHER,GREEN,0,2602,20220315,TOTAL
66394,2020,TEXAS,TX,SAN SABA,48411.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7,2602,20220315,TOTAL
66395,2020,TEXAS,TX,SAN SABA,48411.0,US PRESIDENT,OTHER,OTHER,0,2602,20220315,TOTAL
66396,2020,TEXAS,TX,SAN SABA,48411.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,2602,20220315,TOTAL
66397,2020,TEXAS,TX,SCHLEICHER,48413.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,211,1159,20220315,TOTAL
66398,2020,TEXAS,TX,SCHLEICHER,48413.0,US PRESIDENT,OTHER,GREEN,2,1159,20220315,TOTAL
66399,2020,TEXAS,TX,SCHLEICHER,48413.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,6,1159,20220315,TOTAL
66400,2020,TEXAS,TX,SCHLEICHER,48413.0,US PRESIDENT,OTHER,OTHER,0,1159,20220315,TOTAL
66401,2020,TEXAS,TX,SCHLEICHER,48413.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,940,1159,20220315,TOTAL
66402,2020,TEXAS,TX,SCURRY,48415.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,818,5870,20220315,TOTAL
66403,2020,TEXAS,TX,SCURRY,48415.0,US PRESIDENT,OTHER,GREEN,15,5870,20220315,TOTAL
66404,2020,TEXAS,TX,SCURRY,48415.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,53,5870,20220315,TOTAL
66405,2020,TEXAS,TX,SCURRY,48415.0,US PRESIDENT,OTHER,OTHER,1,5870,20220315,TOTAL
66406,2020,TEXAS,TX,SCURRY,48415.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4983,5870,20220315,TOTAL
66407,2020,TEXAS,TX,SHACKELFORD,48417.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,130,1628,20220315,TOTAL
66408,2020,TEXAS,TX,SHACKELFORD,48417.0,US PRESIDENT,OTHER,GREEN,4,1628,20220315,TOTAL
66409,2020,TEXAS,TX,SHACKELFORD,48417.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10,1628,20220315,TOTAL
66410,2020,TEXAS,TX,SHACKELFORD,48417.0,US PRESIDENT,OTHER,OTHER,0,1628,20220315,TOTAL
66411,2020,TEXAS,TX,SHACKELFORD,48417.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1484,1628,20220315,TOTAL
66412,2020,TEXAS,TX,SHELBY,48419.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2068,10087,20220315,TOTAL
66413,2020,TEXAS,TX,SHELBY,48419.0,US PRESIDENT,OTHER,GREEN,4,10087,20220315,TOTAL
66414,2020,TEXAS,TX,SHELBY,48419.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,37,10087,20220315,TOTAL
66415,2020,TEXAS,TX,SHELBY,48419.0,US PRESIDENT,OTHER,OTHER,3,10087,20220315,TOTAL
66416,2020,TEXAS,TX,SHELBY,48419.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7975,10087,20220315,TOTAL
66417,2020,TEXAS,TX,SHERMAN,48421.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,91,992,20220315,TOTAL
66418,2020,TEXAS,TX,SHERMAN,48421.0,US PRESIDENT,OTHER,GREEN,5,992,20220315,TOTAL
66419,2020,TEXAS,TX,SHERMAN,48421.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,9,992,20220315,TOTAL
66420,2020,TEXAS,TX,SHERMAN,48421.0,US PRESIDENT,OTHER,OTHER,1,992,20220315,TOTAL
66421,2020,TEXAS,TX,SHERMAN,48421.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,886,992,20220315,TOTAL
66422,2020,TEXAS,TX,SMITH,48423.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,29615,100089,20220315,TOTAL
66423,2020,TEXAS,TX,SMITH,48423.0,US PRESIDENT,OTHER,GREEN,254,100089,20220315,TOTAL
66424,2020,TEXAS,TX,SMITH,48423.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1126,100089,20220315,TOTAL
66425,2020,TEXAS,TX,SMITH,48423.0,US PRESIDENT,OTHER,OTHER,14,100089,20220315,TOTAL
66426,2020,TEXAS,TX,SMITH,48423.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,69080,100089,20220315,TOTAL
66427,2020,TEXAS,TX,SOMERVELL,48425.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,768,4947,20220315,TOTAL
66428,2020,TEXAS,TX,SOMERVELL,48425.0,US PRESIDENT,OTHER,GREEN,10,4947,20220315,TOTAL
66429,2020,TEXAS,TX,SOMERVELL,48425.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,56,4947,20220315,TOTAL
66430,2020,TEXAS,TX,SOMERVELL,48425.0,US PRESIDENT,OTHER,OTHER,8,4947,20220315,TOTAL
66431,2020,TEXAS,TX,SOMERVELL,48425.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4105,4947,20220315,TOTAL
66432,2020,TEXAS,TX,STARR,48427.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9123,17525,20220315,TOTAL
66433,2020,TEXAS,TX,STARR,48427.0,US PRESIDENT,OTHER,GREEN,63,17525,20220315,TOTAL
66434,2020,TEXAS,TX,STARR,48427.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,92,17525,20220315,TOTAL
66435,2020,TEXAS,TX,STARR,48427.0,US PRESIDENT,OTHER,OTHER,0,17525,20220315,TOTAL
66436,2020,TEXAS,TX,STARR,48427.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8247,17525,20220315,TOTAL
66437,2020,TEXAS,TX,STEPHENS,48429.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,397,3800,20220315,TOTAL
66438,2020,TEXAS,TX,STEPHENS,48429.0,US PRESIDENT,OTHER,GREEN,2,3800,20220315,TOTAL
66439,2020,TEXAS,TX,STEPHENS,48429.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,16,3800,20220315,TOTAL
66440,2020,TEXAS,TX,STEPHENS,48429.0,US PRESIDENT,OTHER,OTHER,0,3800,20220315,TOTAL
66441,2020,TEXAS,TX,STEPHENS,48429.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3385,3800,20220315,TOTAL
66442,2020,TEXAS,TX,STERLING,48431.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,51,639,20220315,TOTAL
66443,2020,TEXAS,TX,STERLING,48431.0,US PRESIDENT,OTHER,GREEN,3,639,20220315,TOTAL
66444,2020,TEXAS,TX,STERLING,48431.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1,639,20220315,TOTAL
66445,2020,TEXAS,TX,STERLING,48431.0,US PRESIDENT,OTHER,OTHER,0,639,20220315,TOTAL
66446,2020,TEXAS,TX,STERLING,48431.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,584,639,20220315,TOTAL
66447,2020,TEXAS,TX,STONEWALL,48433.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,116,736,20220315,TOTAL
66448,2020,TEXAS,TX,STONEWALL,48433.0,US PRESIDENT,OTHER,GREEN,1,736,20220315,TOTAL
66449,2020,TEXAS,TX,STONEWALL,48433.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4,736,20220315,TOTAL
66450,2020,TEXAS,TX,STONEWALL,48433.0,US PRESIDENT,OTHER,OTHER,0,736,20220315,TOTAL
66451,2020,TEXAS,TX,STONEWALL,48433.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,615,736,20220315,TOTAL
66452,2020,TEXAS,TX,SUTTON,48435.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,322,1557,20220315,TOTAL
66453,2020,TEXAS,TX,SUTTON,48435.0,US PRESIDENT,OTHER,GREEN,4,1557,20220315,TOTAL
66454,2020,TEXAS,TX,SUTTON,48435.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,9,1557,20220315,TOTAL
66455,2020,TEXAS,TX,SUTTON,48435.0,US PRESIDENT,OTHER,OTHER,0,1557,20220315,TOTAL
66456,2020,TEXAS,TX,SUTTON,48435.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1222,1557,20220315,TOTAL
66457,2020,TEXAS,TX,SWISHER,48437.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,478,2355,20220315,TOTAL
66458,2020,TEXAS,TX,SWISHER,48437.0,US PRESIDENT,OTHER,GREEN,10,2355,20220315,TOTAL
66459,2020,TEXAS,TX,SWISHER,48437.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,22,2355,20220315,TOTAL
66460,2020,TEXAS,TX,SWISHER,48437.0,US PRESIDENT,OTHER,OTHER,0,2355,20220315,TOTAL
66461,2020,TEXAS,TX,SWISHER,48437.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1845,2355,20220315,TOTAL
66462,2020,TEXAS,TX,TARRANT,48439.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,411567,834697,20220315,TOTAL
66463,2020,TEXAS,TX,TARRANT,48439.0,US PRESIDENT,OTHER,GREEN,2617,834697,20220315,TOTAL
66464,2020,TEXAS,TX,TARRANT,48439.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,10368,834697,20220315,TOTAL
66465,2020,TEXAS,TX,TARRANT,48439.0,US PRESIDENT,OTHER,OTHER,404,834697,20220315,TOTAL
66466,2020,TEXAS,TX,TARRANT,48439.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,409741,834697,20220315,TOTAL
66467,2020,TEXAS,TX,TAYLOR,48441.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14588,55135,20220315,TOTAL
66468,2020,TEXAS,TX,TAYLOR,48441.0,US PRESIDENT,OTHER,GREEN,150,55135,20220315,TOTAL
66469,2020,TEXAS,TX,TAYLOR,48441.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,827,55135,20220315,TOTAL
66470,2020,TEXAS,TX,TAYLOR,48441.0,US PRESIDENT,OTHER,OTHER,23,55135,20220315,TOTAL
66471,2020,TEXAS,TX,TAYLOR,48441.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39547,55135,20220315,TOTAL
66472,2020,TEXAS,TX,TERRELL,48443.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,119,458,20220315,TOTAL
66473,2020,TEXAS,TX,TERRELL,48443.0,US PRESIDENT,OTHER,GREEN,2,458,20220315,TOTAL
66474,2020,TEXAS,TX,TERRELL,48443.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3,458,20220315,TOTAL
66475,2020,TEXAS,TX,TERRELL,48443.0,US PRESIDENT,OTHER,OTHER,0,458,20220315,TOTAL
66476,2020,TEXAS,TX,TERRELL,48443.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,334,458,20220315,TOTAL
66477,2020,TEXAS,TX,TERRY,48445.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,757,3612,20220315,TOTAL
66478,2020,TEXAS,TX,TERRY,48445.0,US PRESIDENT,OTHER,GREEN,10,3612,20220315,TOTAL
66479,2020,TEXAS,TX,TERRY,48445.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,33,3612,20220315,TOTAL
66480,2020,TEXAS,TX,TERRY,48445.0,US PRESIDENT,OTHER,OTHER,0,3612,20220315,TOTAL
66481,2020,TEXAS,TX,TERRY,48445.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2812,3612,20220315,TOTAL
66482,2020,TEXAS,TX,THROCKMORTON,48447.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,82,894,20220315,TOTAL
66483,2020,TEXAS,TX,THROCKMORTON,48447.0,US PRESIDENT,OTHER,GREEN,1,894,20220315,TOTAL
66484,2020,TEXAS,TX,THROCKMORTON,48447.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,5,894,20220315,TOTAL
66485,2020,TEXAS,TX,THROCKMORTON,48447.0,US PRESIDENT,OTHER,OTHER,0,894,20220315,TOTAL
66486,2020,TEXAS,TX,THROCKMORTON,48447.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,806,894,20220315,TOTAL
66487,2020,TEXAS,TX,TITUS,48449.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2856,10541,20220315,TOTAL
66488,2020,TEXAS,TX,TITUS,48449.0,US PRESIDENT,OTHER,GREEN,19,10541,20220315,TOTAL
66489,2020,TEXAS,TX,TITUS,48449.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,94,10541,20220315,TOTAL
66490,2020,TEXAS,TX,TITUS,48449.0,US PRESIDENT,OTHER,OTHER,2,10541,20220315,TOTAL
66491,2020,TEXAS,TX,TITUS,48449.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7570,10541,20220315,TOTAL
66492,2020,TEXAS,TX,TOM GREEN,48451.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12239,45210,20220315,TOTAL
66493,2020,TEXAS,TX,TOM GREEN,48451.0,US PRESIDENT,OTHER,GREEN,96,45210,20220315,TOTAL
66494,2020,TEXAS,TX,TOM GREEN,48451.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,546,45210,20220315,TOTAL
66495,2020,TEXAS,TX,TOM GREEN,48451.0,US PRESIDENT,OTHER,OTHER,16,45210,20220315,TOTAL
66496,2020,TEXAS,TX,TOM GREEN,48451.0,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,32313,45210,20220315,TOTAL
66497,2020,TEXAS,TX,TRAVIS,48453.0,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,435860,608575,20220315,TOTAL
66498,2020,TEXAS,TX,TRAVIS,48453.0,US PRESIDENT,OTHER,GREEN,2094,608575,20220315,TOTAL
66499,2020,TEXAS,TX,TRAVIS,48453.0,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,8905,608575,20220315,TOTAL
66500,2020,TEXAS,TX,TRAVIS,48453.0,US PRESIDENT,OTHER,OTHER,379,608575,20220315,TOTAL
