facility ID,facility name,,telehealth clinic only,full address,street address,city,state,zip code,latitude,longitude,phone number,website,open in 2021,provided abortions in 2021,provided MAB in 2021,MAB gestational limit in 2021,median state cost for medication abortion in 2021,provided procedural abortion in 2021,procedural abortion gestational limit in 2021,median state cost for first trimester procedural abortion in 2021,median state cost for second trimester procedural abortion in 2021,date facility opened,facility closure date/info,date of last facility update
1080,"Upper Hudson Planned Parenthood, Inc.: Albany Health Center",,,"Upper Hudson Planned Parenthood, Inc: Albany Health Center",855 Central Ave.,Albany,NY,12206,42.6802,-73.79,(518) 434-5678,https://www.plannedparenthood.org/health-center/new-york/albany/12206/albany-health-center-3336-91020/abortion,yes,yes,Yes,11,580,Yes,15.6,580,600,,https://www.plannedparenthood.org/planned-parenthood-upper-hudson/newsroom/albany-reopening-covered-pulse-times-union-blog,1/3/2022 (NAF and ACN memberships)
1081,"Upper Hudson Planned Parenthood, Inc.: Hudson Health Center",,,"Upper Hudson Planned Parenthood, Inc: Hudson Health Center",804 Columbia Street,Hudson,NY,12534,42.2473,-73.7798,(518) 828-4675,https://www.plannedparenthood.org/health-center/new-york/hudson/12534/hudson-health-center-2380-91020/abortion,yes,yes,Yes,11,580,Yes,15.6,580,600,,https://www.hudsonvalley360.com/article/planned-parenthood-opens-new-center-columbia-street,1/3/2022 (NAF and ACN memberships)
1082,"Upper Hudson Planned Parenthood, Inc.: Troy Health Center",,,"Upper Hudson Planned Parenthood, Inc: Troy Health Center",200 Broadway,Troy,NY,12180,42.7315,-73.6914,(518) 434-5678,https://www.plannedparenthood.org/health-center/new-york/troy/12180/troy-health-center-2780-91020/abortion,yes,yes,Yes,11,580,No,,580,600,,,1/3/2022 (NAF and ACN memberships)
1083,Utah Women's Clinic,,,"515 S 400 E, Salt Lake City, UT 84111",515 S 400 E,Salt Lake City,UT,84111,40.7579,-111.88,(801) 675-4077,http://www.yellowpages.com/salt-lake-city-ut/mip/utah-womens-clinic-23925384,no,no,,,450,,,500,,,,7/22/20
1084,"Valley Women's Health Care: Susan Lemagie, MD",,,"425 E Dahlia Ave # J, Palmer, AK 99645",425 E Dahlia Ave # J,Palmer,AK,99645,61.6002,-149.107,(907) 745-8379,http://www.susanlemagiemd.com/,no,no,,,800,,,800,,2016,,7/12/2021 (web only)
1087,Virginia League for Planned Parenthood: Hampton Health Center,,,"403 Yale Drive, Hampton, VA 23666",403 Yale Drive,Hampton,VA,23666,37.0306,-76.4234,(757) 826-2079,https://www.plannedparenthood.org/health-center/virginia/hampton/23666/hampton-health-center-4164-91750/abortion,yes,yes,Yes,10,433,No,,450,850,,,6/9/20
1088,Virginia League for Planned Parenthood: Richmond Health Center,,,"201 N Hamilton Street, Richmond, VA 23221",201 N Hamilton Street,Richmond,VA,23221,37.5596,-77.4906,(804) 355-4358,https://www.plannedparenthood.org/health-center/virginia/richmond/23221/richmond-health-center-3913-91750/abortion,yes,yes,Yes,10,433,Yes,22.6,450,850,,,6/9/20
1089,Virginia League for Planned Parenthood: Virginia Beach Health Center,,,"515 Newtown Road, Virginia Beach, VA 23462",515 Newtown Road,Virginia Beach,VA,23462,36.8575,-76.1768,(757) 499-7526,https://www.plannedparenthood.org/health-center/virginia/virginia-beach/23462/virginia-beach-health-center-4166-91750/abortion,yes,yes,Yes,10,433,Yes,20.6,450,850,,,6/9/20
1090,Volunteer Women's Medical Clinic,,,"313 S Concord St, Knoxville, TN 37919",313 S Concord St,Knoxville,TN,37919,35.9548,-83.9484,(865) 522-5173,,no,no,,,600,,,701,850,,2012,12/30/21
1091,WE Health Clinic,,,"32 East 1st Street, Duluth, MN 55802",32 East 1st Street,Duluth,MN,55802,46.7879,-92.0988,(218) 727-3352,https://wehealthclinic.org/,yes,yes,Yes,11,650,Yes,15.6,700,748,,,12/27/21
1093,Wasatch Women's Center,,,"715 E. 3900 S. #203, Salt Lake City, UT 84109",715 E. 3900 S. #203,Salt Lake City,UT,84109,40.6871,-111.871,(801) 263-2111,http://www.wasatchwomenscenter.net/,yes,yes,Yes,9,450,Yes,13.5,500,,,,12/21/21 (phone)
1095,Washington Surgi-Clinic,,,"2112 F Street, N.W. Suite 400, Washington, DC 20037","2112 F Street, N.W. Suite 400",Washington,DC,20037,38.8973,-77.0472,(202) 899-5797,http://www.washingtonsurgi-clinic.com,yes,yes,Yes,10,410,Yes,27,510,825,,,10/01/2021 (phone)
1098,West Alabama Women's Center Inc.,,,"535 Jack Warner Pkwy, Suite 1, Tuscaloosa, AL 35404","535 Jack Warner Pkwy, Suite 1",Tuscaloosa,AL,35404,33.2197,-87.5315,(205) 556-2026,https://alabortionclinic.com/,yes,yes,Yes,11,600,Yes,14,700,800,,,9/13/2021 (phone)
1099,West End Women's Medical Group,,,"5915 Tyrone Rd, Reno, NV 89502",5915 Tyrone Rd,Reno,NV,89502,39.4728,-119.775,(775) 827-0616,http://www.abortion.cc,yes,yes,No,,600,Yes,17,860,,,,10/01/2021 (phone)
1100,West Side Clinic,,,"2011 Las Vegas Trail, Fort Worth, TX 76108",2011 Las Vegas Trail,Fort Worth,TX,76108,32.7394,-97.4669,(817) 246-7707,http://www.abortion-fort-worth.com/,no,no,,,650,,,715,850,,,12/29/21
1101,Westwind Health Services - Abortion By Choice,,,"22110 Roscoe Blvd, #104, Canoga Park, CA 91304","22110 Roscoe Blvd, #104",Canoga Park,CA,91304,34.2196,-118.608,(818) 704-6895,http://www.westwindhealth.com/,yes,yes,Yes,8,700,No,10,750,926,2015,,9/24/2021 (phone)
1102,Whole Woman's Health and Family Center- Alexandria,,,"2839 Duke Street, Alexandria, VA 22314",2839 Duke Street,Alexandria,VA,22314,38.8073,-77.0792,(703) 751-4702,https://wwhfamilycenter.com/,yes,yes,Yes,11,433,Yes,16,450,850,,,12/21/21 (phone)
1103,Whole Woman's Health of Charlottesville,,,"2321 Commonwealth Drive, Charlottesville, VA 22901",2321 Commonwealth Drive,Charlottesville,VA,22901,38.0735,-78.4879,(434) 973-4888,https://wholewomanshealth.com/clinics/,yes,yes,Yes,10,433,Yes,16,450,850,,,12/21/21 (phone)
1104,Whole Woman's Health: Austin,,,"4100 Duval Rd., Bldg. 2, Suite 201, Austin, TX 78759","4100 Duval Rd., Bldg. 2, Suite 201",Austin,TX,78759,30.4117,-97.7279,(512) 250-1005,http://wholewomanshealth.com/,yes,yes,Yes,5.6,650,Yes,5.6,715,850,,,12/29/21
1105,Whole Woman's Health: Beaumont,,,"440 N. 18th Street, Suite A, Beaumont, TX, 77707","440 N. 18th Street, Suite A",Beaumont,TX,77707,30.0848,-94.1377,(409) 833-9207,http://wholewomanshealth.com/,no,no,,,650,,,715,850,,2014,12/29/21
1106,Whole Woman's Health: Fort Worth,,,"3256 Lackland Rd., Fort Worth, TX, 76116",3256 Lackland Rd.,Fort Worth,TX,76116,32.7251,-97.4348,(817) 924-6641,http://wholewomanshealth.com/fort-worth/whole-womans-health-of-fort-worth.html,yes,yes,Yes,5.6,650,Yes,5.6,715,850,,,12/29/21
1107,Whole Woman's Health: McAllen,,,"802 South Main St., McAllen, TX, 78501",802 South Main St.,McAllen,TX,78501,26.1966,-98.2358,(956) 686-2137,http://wholewomanshealth.com/mcallen/whole-womans-health-of-mcallen.html,yes,yes,Yes,5.6,650,Yes,5.6,715,850,,,12/29/21
1108,Whole Woman's Health: New Mexico,,,"3900 Lohman Ave, Suite B, Las Cruces, NM 88011","3900 Lohman Ave, Suite B",Las Cruces,NM,88011,32.3193,-106.734,(575) 522-3122,http://wholewomanshealth.com/newmexico/whole-womans-health-of-new-mexico.html,no,no,,,560,,,560,725,2014,2017,12/29/21
1109,Whole Woman's Health: Peoria,,,"7405 N University St, Peoria, IL 61614",7405 N University St,Peoria,IL,61614,40.7777,-89.6216,(309) 691-9073,http://wholewomanshealth.com/peoria/whole-womans-health-of-peoria.html,no,no,,,470,,,480,1385,,2019,7/20/2021 (web only)
1110,Whole Woman's Health: San Antonio,,,"4025 East Southcross Blvd., Bldg. 5, Ste. 30, San Antonio, TX, 78222","4025 East Southcross Blvd., Bldg. 5, Ste. 30",San Antonio,TX,78222,29.3749,-98.4157,(210) 549-4084,http://wholewomanshealth.com/san-antonio/whole-womans-health-of-san-antonio.html,no,no,,,650,,,715,850,,2018,12/29/21
1111,Whole Woman's Health: Twin Cities,,,"8053 E Bloomington Fwy #450, Bloomington, MN 55420",8053 E Bloomington Fwy #450,Bloomington,MN,55420,44.8573,-93.2975,(612) 376-7708,https://www.wholewomanshealth.com/clinic/the-twin-cities/,yes,yes,Yes,11,650,No,,700,748,,,12/27/21
1112,Whole Women's Health: Baltimore,,,"7648 Belair Road, Nottingham, Baltimore, MD 21236","7648 Belair Road, Nottingham",Baltimore,MD,21236,39.3663,-76.5178,(410) 661-2900,https://wholewomanshealth.com/clinic/whole-womans-health-of-baltimore/,yes,yes,Yes,11,390,Yes,22,431,922,,,12/29/21
1113,Whole Women's Health: South Bend,,,"3511 Lincoln Way W, South Bend, IN 46628",3511 Lincoln Way W,South Bend,IN,46628,41.6928,-86.2989,(574) 232-2070,https://www.wholewomanshealth.com/clinic/south-bend/,yes,yes,Yes,10,834,No,,913,,2019,,10/04/2021 (phone)
1115,Woman's First Choice,,,"51 Fifth Ave, Arcadia, CA 91006",622 W Duarte Rd Suite 305,Arcadia,CA,91007,34.1264,-118.052,(626) 214-5024,http://www.womansfirstchoice.com,yes,yes,Yes,10,700,No,,750,926,,,9/24/2021 (phone)
1116,Woman's Health Centers: Bread and Roses Women's Health Center,,,"1560 S Highland Ave, Clearwater, FL 33756",1560 S Highland Ave,Clearwater,FL,33756,27.9396,-82.7751,(727) 446-2690,http://www.tampabayabortionclinics.com/,yes,yes,Yes,10,543,Yes,20,550,650,,,12/23/21
1117,Woman's Health Centers: St. Petersburg Woman's Health Center,,,"3401 66th St N, St. Petersburg, FL 33710",3401 66th St N,St. Petersburg,FL,33710,27.8032,-82.7285,(727) 381-6620,http://www.tampabayabortionclinics.com/,yes,yes,Yes,10,543,Yes,20,550,650,,,12/23/21
1118,Woman's Health Centers: Tampa Woman's Health Center,,,"2010 E Fletcher Ave, Tampa, FL 33612",2010 E Fletcher Ave,Tampa,FL,33612,28.0693,-82.4358,(813) 977-6176,http://www.tampabayabortionclinics.com/,yes,yes,Yes,10,543,Yes,20,550,650,,,12/23/21
1119,WomanCare of Daytona Beach,,,"1360 Mason Avenue, Suite A, Daytona Beach, FL 32117","1360 Mason Avenue, Suite A",Daytona Beach,FL,32117,29.214,-81.0612,(386) 253-0008,http://www.womancareorlando.com/,no,no,,,543,,,550,650,,2015,7/26/2021 (web only)
1120,WomanCare of Lansing P.C.,,,"840 E. Mt. Hope, Lansing, MI 48910",840 E. Mt. Hope,Lansing,MI,48910,42.7118,-84.5404,(517) 267-1800,https://womancarelansing.com/contact.html,no,no,,,550,,,550,675,,,12/29/21
1121,WomanCare of Orlando,,,"10244 E. Colonial Drive, Suite 102, Orlando, FL 32817","10244 E. Colonial Drive, Suite 102",Orlando,FL,32817,28.5696,-81.2388,(407) 243-6915,http://www.womancareorlando.com,no,no,,,543,,,550,650,,2015,7/26/2021 (web only)
1122,Women & Teens Health Care,,,"16876 NE 19th Avenue, North Miami Beach, FL 33162",16876 NE 19th Avenue,North Miami Beach,FL,33162,25.9313,-80.1624,(305) 895-5555,https://womenandteens.com/,yes,yes,Yes,10,543,Yes,22,550,650,,,12/23/21
1123,Women OB/GYN Physicians,,,"1145 19th Street NW, Suite 200, Washington, DC 20036","1145 19th Street NW, Suite 200",Washington,DC,20036,38.9049,-77.0434,(202) 887-0660,http://www.womenob-gyn.com/,no,no,,,410,,,510,825,,1-May-20,7/18/2021 (web only)
1124,Women and Infants Hospital - Early Options Clinic,,,"2 Dudley Street, 5th Floor, Providence, RI 02905",100 Dudley Street,Providence,RI,2905,41.8102,-71.4111,(401) 274-1100,http://www.womenandinfants.org/services/gynecology/early-options-clinic.cfm,yes,yes,Yes,10,600,Yes,10,730,855,,,8/9/19
1125,Women's Advisory Center,,,"27549 6 Mile Rd, Livonia, MI, 48152",27549 6 Mile Rd,Livonia,MI,48152,42.413,-83.3186,,,no,no,,,550,,,550,675,,2012,12/29/21
1126,Women's Aid Center,,,"4801 West Peterson Ave., Suite 609, Chicago, IL 60646","4801 West Peterson Ave., Suite 609",Chicago,IL,60646,41.9898,-87.7484,(773) 492-3538,http://www.womensaidcenter.com/,yes,yes,Yes,10,470,No,,480,1385,,,12/22/21
1127,Women's Care,,,"3100 Martin Luther King Jr Pkwy, Springfield, OR 97477",3100 Martin Luther King Jr Pkwy,Springfield,OR,97477,44.078,-123.031,(541) 868-9700,https://www.womenscare.com/,yes,no,,,650,,14,700,925,,,12/22/21
1128,Women's Care Center,,,"18051 Crenshaw Blvd, Suite #C, Torrance, CA 90504",18051 crenshaw blvd,Torrance,CA,90504,33.8665,-118.327,(310) 715-2323,http://www.womensmedcarecenter.com/,yes,yes,Yes,9,700,No,,750,926,,,10/04/2021 (phone)
1129,Women's Center at Glendale Memorial Hospital,,,"222 W. Eulalia Street, Suite 211, Glendale, CA 91204","222 W. Eulalia Street, Suite 211",Glendale,CA,91204,34.1265,-118.257,(818) 502-4567,http://www.glendalememorialhospital.org/Medical_Services/052772,yes,no,,,700,,,750,926,,,6/13/2021 (web only)
1130,Women's Center of Michigan: Clinton Township,,,"42500 Hayes Road, Clinton Township, MI 48038",42500 Hayes Road,Clinton Township,MI,48038,42.6084,-82.9724,(586) 412-1000,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1131,Women's Center of Michigan: Detroit,,,"15650 East Eight Mile Road, Detroit, MI 48205",15650 East Eight Mile Road,Detroit,MI,48205,42.4499,-82.9601,(313) 526-3600,https://womancare-abortion.com/ ; https://womenscenterofmichigan.com/ ; https://abortiononline.com/,yes,yes,Yes,9.5,550,Yes,16,550,675,,,12/29/21
1132,Women's Center of Michigan: Farmington Hills,,,"23700 Orchard Lake Road, Farmington Hills, MI 48336",23700 Orchard Lake Road,Farmington Hill,MI,48336,42.4664,-83.3569,(248) 680-8899,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1133,Women's Center of Michigan: Rochester Hills,,,"755 West Big Beaver Road, Troy, MI 48084",755 West Big Beaver Road,Troy,MI,48084,42.5618,-83.1622,(248) 680-8899,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1134,Women's Center of Michigan: Royal Oak,,,"26711 Woodward Avenue, Royal Oak, MI 48070",26711 Woodward Avenue,Royal Oak,MI,48070,42.4875,-83.1572,(284) 691-4343,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1135,Women's Center of Michigan: Southfield,,,"28505 Southfield Road, Lathrup Village, MI 48076",28505 Southfield Road,Lathrup Village,MI,48076,42.4986,-83.2225,(248) 569-7010,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1136,Women's Center of Michigan: Sterling Heights,,,"11474 East 15 Mile Road, Sterling Heights, MI 48312",11474 East 15 Mile Road,Sterling Heights,MI,48312,42.5516,-83.0106,(586) 979-2190,https://womancare-abortion.com/ ; https://womenscenterofmichigan.com/ ; https://abortiononline.com/,yes,yes,Yes,9,550,Yes,16,550,675,,,12/29/21
1137,Women's Center of Michigan: Warren,,,"28477 Hoover Road, Warren, MI 48093",28477 Hoover Road,Warren,MI,48093,42.5034,-83.0068,(586) 751-7247,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1138,Women's Center of Michigan: West Bloomfield,,,"6765 Orchard Lake Road, West Bloomfield, MI 48322",6765 Orchard Lake Road,West Bloomfield,MI,48322,42.5387,-83.3603,(248) 932-1777,https://womancare-abortion.com/ ; https://womenscenterofmichigan.com/ ; https://abortiononline.com/,yes,yes,Yes,9,550,Yes,16,550,675,,,12/29/21
1139,Women's Center of Michigan: Westland-Livorna,,,"37666 Ford Road, Westland, MI 48185",37666 Ford Road,Westland,MI,48185,42.324,-83.4116,(734) 722-8555,http://womancare-abortion.com/,no,no,,,550,,,550,675,,,12/29/21
1140,Women's Choice,,,"200 Motor Parkway, Suite 23D, Hauppague, NY 11788","200 Motor Parkway, Suite 23D",Hauppague,NY,11788,40.8068,-73.2546,(631) 435-4300 or (631)400-1004,http://www.womenschoice.com,yes,yes,Yes,11,580,No,,580,600,,,12/28/21
1141,Women's Choice Medical Center,,,"10 Zabriskie Street, Hackensack, NJ 07601",10 Zabriskie Street,Hackensack,NJ,7601,40.9079,-74.0412,(201) 489-2266 or (888) 333-2555,http://www.womenschoicemedical.com/,yes,yes,Yes,10,490,Yes,14,400,700,,,8/14/20
1142,Women's Clinic & Family Counseling Center: Alcoholism Center for Women,,,"1147 S Alvarado St, Los Angeles, CA 90006",1147 S Alvarado St,Los Angeles,CA,90006,34.0491,-118.282,(213) 381-8500,http://www.womens-clinic.org/medical.html ||https://alcoholismcenterforwomen.org/,yes,no,,,700,,,750,926,,2015,6/14/2021 (web only)
1143,Women's Clinic & Family Counseling Center: Pacifica Women's Health Care,,,"11101 Venice Blvd, Los Angeles, CA 90034",11101 Venice Blvd,Los Angeles,CA,90034,34.0137,-118.416,(310) 840-5755,http://www.womens-clinic.org/medical.html,yes,no,,,700,,,750,926,,2015,6/14/2021 (web only)
1144,Women's Clinic & Family Counseling Center: Women's Clinic & Family Counseling Center,,,"9911 W. Pico Boulevard, Suite 500, Los Angeles, CA 90035","9911 W. Pico Boulevard, Suite 500",Los Angeles,CA,90035,34.0533,-118.404,(310) 203-8899,http://www.womens-clinic.org/medical.html,yes,no,,,700,,,750,926,,2015,6/14/2021 (web only)
1145,Women's Clinic Group,,,"43380 Woodward Ave, Ste 108, Bloomfield Hills, MI 48302","43380 Woodward Ave, Ste 108",Bloomfield Hills,MI,48302,42.607,-83.2671,(248) 451-1442,www.womensclinicgroup.com,no,no,,,550,,,550,675,,,12/29/21
1146,Women's Clinic MD - Women's Services: Brooklyn,,,"6721 Avenue U, Corner E. 68th Street, Brooklyn, NY 11234","6721 Avenue U, Corner E. 68th Street",Brooklyn,NY,11234,40.618,-73.9102,(718) 531-6969,http://www.womensclinicmd.org,yes,yes,Yes,9,580,Yes,23,580,600,,,12/28/21
1147,Women's Clinic MD - Women's Services: Queens,,,"37-54 75th St, Jackson Heights, NY 11372",37-54 75th St,Jackson Heights,NY,11372,40.7476,-73.8907,(718) 429-8777,http://www.womensclinicmd.org,yes,yes,Yes,9,580,Yes,23,580,600,,,12/28/21
1148,Women's Community Clinic,,,"1735 Mission Street, San Francisco, CA 94103",1735 Mission Street,San Francisco,CA,94103,37.7693,-122.42,(415) 379-7800,https://www.healthright360.org/agency/womens-community-clinic,yes,no,Yes,10,700,No,,750,926,2016,,9/24/2021 (phone)
1149,Women's Health Care Center,,,"2701 General Pershing St, New Orleans, LA 70115",2701 General Pershing St,New Orleans,LA,70115,29.9373,-90.1018,(504) 899-6010,http://www.womenshealthcarecenter.com/,yes,yes,Yes,9,600,Yes,12,963,,,,12/22/21
1150,"Women's Health Care of Western Colorado, P.C.",,,"2525 North 8th Street, Suite #202, Grand Junction, CO 81501","2525 North 8th Street, Suite #202",Grand Junction,CO,81501,39.0902,-108.558,(970) 245-1168,http://www.womenshealthcaregj.com/index.html,yes,no,,,458,,,747,2100,,,7/17/2021 (web only)
1151,Women's Health Center,,,"850 Sequoia Cir, Fort Bragg, CA 95437",850 Sequoia Cir,Fort Bragg,CA,95437,39.4304,-123.802,(707) 964-0259,http://www.fortbragg.com/directory/womens-health-center/,yes,no,,,700,,,750,926,,,6/14/2021 (web only)
1152,"Women's Health Center of Flint, P.C.",,,"G-3422 Flushing Road, Diplomat Plaza, Flint, MI, 48504","G-3422 Flushing Road, Diplomat Plaza",Flint,MI,48504,43.029,-83.7461,(810) 230-1300,http://whcofmi.com/,yes,yes,Yes,9.6,550,Yes,24,550,675,,,12/29/21
1153,"Women's Health Center of Saginaw, P.C.",,,"3141 S. Cabaret Trail, Suite #100, Saginaw, MI, 48603","3141 S. Cabaret Trail, Suite #100",Saginaw,MI,48603,43.4628,-83.9782,(989) 790-1040,http://whcofmi.com/,yes,yes,Yes,9.6,550,Yes,24,550,675,,,12/29/21
1154,Women's Health Center of West Virginia,,,"510 Washington St West, Charleston, WV 25302",510 W Washington St,Charleston,WV,25302,38.3639,-81.6427,(304) 344-9834,http://www.whcwva.com/,yes,yes,Yes,11,495,Yes,16,625,,,,12/16/21
1155,Women's Health Horizons,,,"824 Franklin Park Drive, East Syracuse, NY 13057",824 Franklin Park Drive,East Syracuse,NY,13057,43.0775,-76.0665,(315) 432-1048,http://www.womenshlthhorizons.com/,yes,yes,Yes,9,580,Yes,18,580,600,,,12/28/21
1156,Women's Health Practice,,,"2125 South Neil Street, Champaign, IL 61820","2125 South Neil Street,",Champaign,IL,61820,40.0893,-88.2461,(217) 356-3736,http://www.womenshealthpractice.com/,yes,no,,,470,,,480,1385,,2018,7/20/2021 (web only)
1157,Women's Health Services,,,"111 Harvard St, Brookline, MA 02446",111 Harvard St,Brookline,MA,2446,42.3367,-71.1212,(617) 277-0009,http://womenshealthservice.com/,yes,yes,Yes,10,650,Yes,24,700,725,,,12/27/21
1158,Women's Health Specialists: Anderson Health Center,,,"2110 Ferry Street, Anderson, CA 96007",2110 Ferry Street,Anderson,CA,96007,40.4508,-122.299,(530) 221-0193,http://www.womenshealthspecialists.org/,no,no,,,700,,,750,926,,,8/4/20
1159,Women's Health Specialists: Chico,,,"1469 Humboldt Road, Suite 200, Chico, CA 95928","1469 Humboldt Road, Suite 200",Chico,CA,95928,39.7353,-121.816,(530) 891-1911,http://www.womenshealthspecialists.org/,yes,yes,Yes,10,700,Yes,18,750,926,,,9/24/2021 (phone)
1160,Women's Health Specialists: Grass Valley The Clinic!,,,"984 Plaza Drive, Grass Valley, CA 95945","984 Plaza Drive, Suite S",Grass Valley,CA,95945,39.2324,-121.034,(800) 714-8151,http://www.womenshealthspecialists.org/,yes,yes,Yes,10,700,No,,750,926,,,9/24/2021 (phone)
1161,Women's Health Specialists: Phoenix Teen Clinic,,,"201 Washington Street, Petaluma, CA 94952",201 Washington Street,Petaluma,CA,94952,38.2351,-122.643,(707) 537-1171,http://www.womenshealthspecialists.org/,no,no,,,700,,,750,926,,,
1162,Women's Health Specialists: Rancho Cordova,,,"10665 Coloma Road, Suite C & D, Rancho Cordova, CA 95670","10665 Coloma Road, Suite C & D",Rancho Cordova,CA,95670,38.6119,-121.29,(916) 451-0621,http://www.womenshealthspecialists.org/,no,no,,,700,,,750,926,,,
1163,Women's Health Specialists: Redding,,,"1901 Victor Avenue, Redding, CA 96002",1901 Victor Avenue,Redding,CA,96002,40.5785,-122.339,(530) 221-0193,http://www.womenshealthspecialists.org/,yes,yes,Yes,10,700,Yes,12,750,926,,,9/24/2021 (phone)
1164,Women's Health Specialists: Sacramento,,,"1442 Ethan Way, Suite 100, Sacramento, CA 95825","1442 Ethan Way, Suite 100",Sacramento,CA,95825,38.5921,-121.42,(916) 451-0621,http://www.womenshealthspecialists.org/,no,no,,,700,,,750,926,,2017,
